freq,psd,channel,stem,participant,condition
33.5,0.6664933191315948,Fz+Pz,7104 aut,7104,aut
34.0,0.7099262024688285,Fz+Pz,7104 aut,7104,aut
34.5,0.6644095819781461,Fz+Pz,7104 aut,7104,aut
35.0,0.6332370709547748,Fz+Pz,7104 aut,7104,aut
35.5,0.633244751890188,Fz+Pz,7104 aut,7104,aut
36.0,0.6342333773846615,Fz+Pz,7104 aut,7104,aut
36.5,0.6557834571840224,Fz+Pz,7104 aut,7104,aut
37.0,0.6357415276417322,Fz+Pz,7104 aut,7104,aut
37.5,0.6079184258248261,Fz+Pz,7104 aut,7104,aut
38.0,0.6632222364225835,Fz+Pz,7104 aut,7104,aut
38.5,0.6168600217703373,Fz+Pz,7104 aut,7104,aut
39.0,0.5972197916948249,Fz+Pz,7104 aut,7104,aut
39.5,0.5687114839849382,Fz+Pz,7104 aut,7104,aut
40.0,0.5550763912795741,Fz+Pz,7104 aut,7104,aut
1.0,255.68150353263178,Fz+Pz,7105 amo,7105,amo
1.5,116.36238035017539,Fz+Pz,7105 amo,7105,amo
2.0,46.066234510220426,Fz+Pz,7105 amo,7105,amo
2.5,24.95857677610035,Fz+Pz,7105 amo,7105,amo
3.0,21.606056510066097,Fz+Pz,7105 amo,7105,amo
3.5,18.763306800307596,Fz+Pz,7105 amo,7105,amo
4.0,13.776813410209499,Fz+Pz,7105 amo,7105,amo
4.5,9.866004881004379,Fz+Pz,7105 amo,7105,amo
5.0,8.711196511800694,Fz+Pz,7105 amo,7105,amo
5.5,10.565415401404062,Fz+Pz,7105 amo,7105,amo
6.0,11.453847981730554,Fz+Pz,7105 amo,7105,amo
6.5,9.136544496160733,Fz+Pz,7105 amo,7105,amo
7.0,6.420089861000836,Fz+Pz,7105 amo,7105,amo
7.5,5.119838367650215,Fz+Pz,7105 amo,7105,amo
8.0,5.624359537132181,Fz+Pz,7105 amo,7105,amo
8.5,6.441377397265048,Fz+Pz,7105 amo,7105,amo
9.0,6.4897013353392605,Fz+Pz,7105 amo,7105,amo
9.5,5.002713934603073,Fz+Pz,7105 amo,7105,amo
10.0,4.547406185135515,Fz+Pz,7105 amo,7105,amo
10.5,5.593220039968198,Fz+Pz,7105 amo,7105,amo
11.0,6.317603726703325,Fz+Pz,7105 amo,7105,amo
11.5,5.686466614484528,Fz+Pz,7105 amo,7105,amo
12.0,3.598360805121298,Fz+Pz,7105 amo,7105,amo
12.5,2.467868139977705,Fz+Pz,7105 amo,7105,amo
13.0,2.2266333868183437,Fz+Pz,7105 amo,7105,amo
13.5,2.5019090492210614,Fz+Pz,7105 amo,7105,amo
14.0,2.2237882685505346,Fz+Pz,7105 amo,7105,amo
14.5,1.4748612216146286,Fz+Pz,7105 amo,7105,amo
15.0,1.2012466479176949,Fz+Pz,7105 amo,7105,amo
15.5,1.4573600549155006,Fz+Pz,7105 amo,7105,amo
16.0,1.9156174303409426,Fz+Pz,7105 amo,7105,amo
16.5,1.8685007930196498,Fz+Pz,7105 amo,7105,amo
17.0,1.483579543668095,Fz+Pz,7105 amo,7105,amo
17.5,0.9909297170392171,Fz+Pz,7105 amo,7105,amo
18.0,0.9089715850771968,Fz+Pz,7105 amo,7105,amo
18.5,1.1968971722577473,Fz+Pz,7105 amo,7105,amo
19.0,1.126900582954277,Fz+Pz,7105 amo,7105,amo
19.5,0.9207824352668794,Fz+Pz,7105 amo,7105,amo
20.0,0.718171698232422,Fz+Pz,7105 amo,7105,amo
20.5,0.7980029652775102,Fz+Pz,7105 amo,7105,amo
21.0,0.940908193560191,Fz+Pz,7105 amo,7105,amo
21.5,0.9346846902191392,Fz+Pz,7105 amo,7105,amo
22.0,0.761055977878967,Fz+Pz,7105 amo,7105,amo
22.5,0.6133187875988673,Fz+Pz,7105 amo,7105,amo
23.0,0.6828304920461497,Fz+Pz,7105 amo,7105,amo
23.5,0.864198611677911,Fz+Pz,7105 amo,7105,amo
24.0,0.8816175045022296,Fz+Pz,7105 amo,7105,amo
24.5,0.7354233793746687,Fz+Pz,7105 amo,7105,amo
25.0,0.5525808664696396,Fz+Pz,7105 amo,7105,amo
25.5,0.5066897245845292,Fz+Pz,7105 amo,7105,amo
26.0,0.5997521061039208,Fz+Pz,7105 amo,7105,amo
26.5,0.6052787943509546,Fz+Pz,7105 amo,7105,amo
27.0,0.49488600705085617,Fz+Pz,7105 amo,7105,amo
27.5,0.4471182535780964,Fz+Pz,7105 amo,7105,amo
28.0,0.5218957361329517,Fz+Pz,7105 amo,7105,amo
28.5,0.614954850204463,Fz+Pz,7105 amo,7105,amo
29.0,0.61180708732995,Fz+Pz,7105 amo,7105,amo
29.5,0.4545378046191103,Fz+Pz,7105 amo,7105,amo
30.0,0.35061262414044936,Fz+Pz,7105 amo,7105,amo
30.5,0.42344119093200683,Fz+Pz,7105 amo,7105,amo
31.0,0.575443762004906,Fz+Pz,7105 amo,7105,amo
31.5,0.5850221022471005,Fz+Pz,7105 amo,7105,amo
32.0,0.45374227278082335,Fz+Pz,7105 amo,7105,amo
32.5,0.3152722709778838,Fz+Pz,7105 amo,7105,amo
33.0,0.3292511325948768,Fz+Pz,7105 amo,7105,amo
33.5,0.4004663717849771,Fz+Pz,7105 amo,7105,amo
34.0,0.41677334997068505,Fz+Pz,7105 amo,7105,amo
34.5,0.3423002951920995,Fz+Pz,7105 amo,7105,amo
35.0,0.28574078198402825,Fz+Pz,7105 amo,7105,amo
35.5,0.36021000495059163,Fz+Pz,7105 amo,7105,amo
36.0,0.4378334534895669,Fz+Pz,7105 amo,7105,amo
36.5,0.464856994508114,Fz+Pz,7105 amo,7105,amo
37.0,0.37147311436317015,Fz+Pz,7105 amo,7105,amo
37.5,0.26988804090662555,Fz+Pz,7105 amo,7105,amo
38.0,0.27936610967917186,Fz+Pz,7105 amo,7105,amo
38.5,0.31487992344074023,Fz+Pz,7105 amo,7105,amo
39.0,0.34152252902606184,Fz+Pz,7105 amo,7105,amo
39.5,0.30987402470989206,Fz+Pz,7105 amo,7105,amo
40.0,0.24424079844954566,Fz+Pz,7105 amo,7105,amo
1.0,193.06489043808017,Fz+Pz,7105 aut,7105,aut
1.5,98.99379265528226,Fz+Pz,7105 aut,7105,aut
2.0,40.50668701774523,Fz+Pz,7105 aut,7105,aut
2.5,23.19069916981152,Fz+Pz,7105 aut,7105,aut
3.0,20.574445504215873,Fz+Pz,7105 aut,7105,aut
3.5,16.92644087765303,Fz+Pz,7105 aut,7105,aut
4.0,10.907399787821062,Fz+Pz,7105 aut,7105,aut
4.5,7.76795095928917,Fz+Pz,7105 aut,7105,aut
5.0,7.953792712330485,Fz+Pz,7105 aut,7105,aut
5.5,10.512003755647338,Fz+Pz,7105 aut,7105,aut
6.0,11.708615292171219,Fz+Pz,7105 aut,7105,aut
6.5,9.626713887076004,Fz+Pz,7105 aut,7105,aut
7.0,6.79274334861452,Fz+Pz,7105 aut,7105,aut
7.5,5.432018016989184,Fz+Pz,7105 aut,7105,aut
8.0,6.071377350318225,Fz+Pz,7105 aut,7105,aut
8.5,6.854916157410029,Fz+Pz,7105 aut,7105,aut
9.0,6.6618649142418995,Fz+Pz,7105 aut,7105,aut
9.5,5.446917856974524,Fz+Pz,7105 aut,7105,aut
10.0,4.629925084880814,Fz+Pz,7105 aut,7105,aut
10.5,5.1930412882959445,Fz+Pz,7105 aut,7105,aut
11.0,5.476242219164346,Fz+Pz,7105 aut,7105,aut
11.5,4.857379829799607,Fz+Pz,7105 aut,7105,aut
12.0,3.5992635028636997,Fz+Pz,7105 aut,7105,aut
12.5,2.592973564789973,Fz+Pz,7105 aut,7105,aut
13.0,1.919108377160749,Fz+Pz,7105 aut,7105,aut
13.5,2.012385761916202,Fz+Pz,7105 aut,7105,aut
14.0,1.994117305874759,Fz+Pz,7105 aut,7105,aut
14.5,1.5565607092188078,Fz+Pz,7105 aut,7105,aut
15.0,1.2575171423685576,Fz+Pz,7105 aut,7105,aut
15.5,1.327884949600839,Fz+Pz,7105 aut,7105,aut
16.0,1.6439076012129392,Fz+Pz,7105 aut,7105,aut
16.5,1.6087563530189317,Fz+Pz,7105 aut,7105,aut
17.0,1.2769261727693062,Fz+Pz,7105 aut,7105,aut
17.5,0.9442884816858907,Fz+Pz,7105 aut,7105,aut
18.0,0.8703365127619939,Fz+Pz,7105 aut,7105,aut
18.5,1.0912782346894312,Fz+Pz,7105 aut,7105,aut
19.0,0.9636889900666098,Fz+Pz,7105 aut,7105,aut
19.5,0.8147661835998762,Fz+Pz,7105 aut,7105,aut
20.0,0.6496069811904619,Fz+Pz,7105 aut,7105,aut
20.5,0.6137029010430597,Fz+Pz,7105 aut,7105,aut
21.0,0.6829638461148309,Fz+Pz,7105 aut,7105,aut
21.5,0.6649378578156815,Fz+Pz,7105 aut,7105,aut
22.0,0.6141508081864278,Fz+Pz,7105 aut,7105,aut
22.5,0.5964943317511157,Fz+Pz,7105 aut,7105,aut
23.0,0.6889844769490103,Fz+Pz,7105 aut,7105,aut
23.5,0.7799679412199616,Fz+Pz,7105 aut,7105,aut
24.0,0.7441171722432687,Fz+Pz,7105 aut,7105,aut
24.5,0.6495550107904028,Fz+Pz,7105 aut,7105,aut
25.0,0.4736710300535618,Fz+Pz,7105 aut,7105,aut
25.5,0.5138579775243843,Fz+Pz,7105 aut,7105,aut
26.0,0.6198916890021839,Fz+Pz,7105 aut,7105,aut
26.5,0.6053085093504732,Fz+Pz,7105 aut,7105,aut
27.0,0.488231668969243,Fz+Pz,7105 aut,7105,aut
27.5,0.4552387325253211,Fz+Pz,7105 aut,7105,aut
28.0,0.49015247241404303,Fz+Pz,7105 aut,7105,aut
28.5,0.5416979872999023,Fz+Pz,7105 aut,7105,aut
29.0,0.5056158071345176,Fz+Pz,7105 aut,7105,aut
29.5,0.4010498749145345,Fz+Pz,7105 aut,7105,aut
30.0,0.33083266112038523,Fz+Pz,7105 aut,7105,aut
30.5,0.4048147277894641,Fz+Pz,7105 aut,7105,aut
31.0,0.565938438311224,Fz+Pz,7105 aut,7105,aut
31.5,0.578982574669693,Fz+Pz,7105 aut,7105,aut
32.0,0.4741731407813098,Fz+Pz,7105 aut,7105,aut
32.5,0.3087207531097251,Fz+Pz,7105 aut,7105,aut
33.0,0.28687139525199123,Fz+Pz,7105 aut,7105,aut
33.5,0.3397505976895076,Fz+Pz,7105 aut,7105,aut
34.0,0.36356406304399735,Fz+Pz,7105 aut,7105,aut
34.5,0.3093153168293735,Fz+Pz,7105 aut,7105,aut
35.0,0.2512028722710479,Fz+Pz,7105 aut,7105,aut
35.5,0.2714276734531702,Fz+Pz,7105 aut,7105,aut
36.0,0.3202830941098287,Fz+Pz,7105 aut,7105,aut
36.5,0.3631538702936388,Fz+Pz,7105 aut,7105,aut
37.0,0.3111581562130881,Fz+Pz,7105 aut,7105,aut
37.5,0.2334878487109906,Fz+Pz,7105 aut,7105,aut
38.0,0.22659129449747467,Fz+Pz,7105 aut,7105,aut
38.5,0.2613157736183262,Fz+Pz,7105 aut,7105,aut
39.0,0.30122568610229183,Fz+Pz,7105 aut,7105,aut
39.5,0.27382237695543316,Fz+Pz,7105 aut,7105,aut
40.0,0.21670274562507064,Fz+Pz,7105 aut,7105,aut
1.0,57.86298515069097,Fz+Pz,7106 amo,7106,amo
1.5,32.12841997316485,Fz+Pz,7106 amo,7106,amo
2.0,15.5272173098204,Fz+Pz,7106 amo,7106,amo
2.5,12.710385932230963,Fz+Pz,7106 amo,7106,amo
3.0,9.102570485874573,Fz+Pz,7106 amo,7106,amo
3.5,8.285048185639985,Fz+Pz,7106 amo,7106,amo
4.0,6.916469753601023,Fz+Pz,7106 amo,7106,amo
4.5,5.765530003925799,Fz+Pz,7106 amo,7106,amo
5.0,4.758866004966707,Fz+Pz,7106 amo,7106,amo
5.5,4.0924478549918515,Fz+Pz,7106 amo,7106,amo
6.0,3.893289588222312,Fz+Pz,7106 amo,7106,amo
6.5,5.222908488070435,Fz+Pz,7106 amo,7106,amo
7.0,4.003599791060783,Fz+Pz,7106 amo,7106,amo
7.5,3.9585843783007015,Fz+Pz,7106 amo,7106,amo
8.0,5.421353661460713,Fz+Pz,7106 amo,7106,amo
8.5,5.396022131542571,Fz+Pz,7106 amo,7106,amo
9.0,3.4180971286547,Fz+Pz,7106 amo,7106,amo
9.5,2.4227062738835574,Fz+Pz,7106 amo,7106,amo
10.0,2.020192136273903,Fz+Pz,7106 amo,7106,amo
10.5,1.7696308079070615,Fz+Pz,7106 amo,7106,amo
11.0,1.7374164958968905,Fz+Pz,7106 amo,7106,amo
11.5,1.6335915977447466,Fz+Pz,7106 amo,7106,amo
12.0,2.0247380022805745,Fz+Pz,7106 amo,7106,amo
12.5,4.6339015431445585,Fz+Pz,7106 amo,7106,amo
13.0,2.201429655186258,Fz+Pz,7106 amo,7106,amo
13.5,1.2053779222225,Fz+Pz,7106 amo,7106,amo
14.0,1.2277783974925072,Fz+Pz,7106 amo,7106,amo
14.5,1.1360829635382328,Fz+Pz,7106 amo,7106,amo
15.0,1.0693093380032095,Fz+Pz,7106 amo,7106,amo
15.5,1.151386207700262,Fz+Pz,7106 amo,7106,amo
16.0,1.1713631284766337,Fz+Pz,7106 amo,7106,amo
16.5,1.1409876049777399,Fz+Pz,7106 amo,7106,amo
17.0,1.0606240019513589,Fz+Pz,7106 amo,7106,amo
17.5,1.0176424636984345,Fz+Pz,7106 amo,7106,amo
18.0,1.4058347950310768,Fz+Pz,7106 amo,7106,amo
18.5,3.57189656567696,Fz+Pz,7106 amo,7106,amo
19.0,1.723074055448356,Fz+Pz,7106 amo,7106,amo
19.5,0.850829152480981,Fz+Pz,7106 amo,7106,amo
20.0,0.72511976267547,Fz+Pz,7106 amo,7106,amo
20.5,0.6991463292254153,Fz+Pz,7106 amo,7106,amo
21.0,0.6766447910518829,Fz+Pz,7106 amo,7106,amo
21.5,0.6002498740149285,Fz+Pz,7106 amo,7106,amo
22.0,0.592548203325928,Fz+Pz,7106 amo,7106,amo
22.5,0.56754559736304,Fz+Pz,7106 amo,7106,amo
23.0,0.578053287028686,Fz+Pz,7106 amo,7106,amo
23.5,0.6266092780865716,Fz+Pz,7106 amo,7106,amo
24.0,0.5997560043634851,Fz+Pz,7106 amo,7106,amo
24.5,1.0499356107661644,Fz+Pz,7106 amo,7106,amo
25.0,0.717723406932217,Fz+Pz,7106 amo,7106,amo
25.5,0.5819153927165487,Fz+Pz,7106 amo,7106,amo
26.0,0.6294544800910413,Fz+Pz,7106 amo,7106,amo
26.5,0.4819274623636145,Fz+Pz,7106 amo,7106,amo
27.0,0.44585807232217256,Fz+Pz,7106 amo,7106,amo
27.5,0.4401350771095889,Fz+Pz,7106 amo,7106,amo
28.0,0.42462678315668223,Fz+Pz,7106 amo,7106,amo
28.5,0.40490906548765626,Fz+Pz,7106 amo,7106,amo
29.0,0.4075334126164297,Fz+Pz,7106 amo,7106,amo
29.5,0.41243194665280125,Fz+Pz,7106 amo,7106,amo
30.0,0.4055556581298024,Fz+Pz,7106 amo,7106,amo
30.5,0.42107363674031006,Fz+Pz,7106 amo,7106,amo
31.0,0.4104226493874443,Fz+Pz,7106 amo,7106,amo
31.5,0.44803060241404097,Fz+Pz,7106 amo,7106,amo
32.0,0.4718458964353338,Fz+Pz,7106 amo,7106,amo
32.5,0.36647934379335767,Fz+Pz,7106 amo,7106,amo
33.0,0.3510317178550491,Fz+Pz,7106 amo,7106,amo
33.5,0.3525231951902582,Fz+Pz,7106 amo,7106,amo
34.0,0.3709219353001799,Fz+Pz,7106 amo,7106,amo
34.5,0.3547789939533984,Fz+Pz,7106 amo,7106,amo
35.0,0.34134180240555206,Fz+Pz,7106 amo,7106,amo
35.5,0.3622601891574919,Fz+Pz,7106 amo,7106,amo
36.0,0.355273820003259,Fz+Pz,7106 amo,7106,amo
36.5,0.5087927326397342,Fz+Pz,7106 amo,7106,amo
37.0,0.4209082001292201,Fz+Pz,7106 amo,7106,amo
37.5,0.4833760360200225,Fz+Pz,7106 amo,7106,amo
38.0,0.6411800478578864,Fz+Pz,7106 amo,7106,amo
38.5,0.3763164579753658,Fz+Pz,7106 amo,7106,amo
39.0,0.37007674824137754,Fz+Pz,7106 amo,7106,amo
39.5,0.3222245119903208,Fz+Pz,7106 amo,7106,amo
40.0,0.29042424370535835,Fz+Pz,7106 amo,7106,amo
1.0,49.855323065998235,Fz+Pz,7106 aut,7106,aut
1.5,28.791154649754382,Fz+Pz,7106 aut,7106,aut
2.0,15.344083909062983,Fz+Pz,7106 aut,7106,aut
2.5,11.872246428992394,Fz+Pz,7106 aut,7106,aut
3.0,9.00539861012905,Fz+Pz,7106 aut,7106,aut
3.5,7.249472452259692,Fz+Pz,7106 aut,7106,aut
4.0,6.601949784793036,Fz+Pz,7106 aut,7106,aut
4.5,5.572856464371176,Fz+Pz,7106 aut,7106,aut
5.0,4.660497930843563,Fz+Pz,7106 aut,7106,aut
5.5,4.135992383119286,Fz+Pz,7106 aut,7106,aut
6.0,4.113826028512296,Fz+Pz,7106 aut,7106,aut
6.5,4.858770673838285,Fz+Pz,7106 aut,7106,aut
7.0,4.848558286631452,Fz+Pz,7106 aut,7106,aut
7.5,7.850393092592987,Fz+Pz,7106 aut,7106,aut
8.0,14.66767625527049,Fz+Pz,7106 aut,7106,aut
8.5,11.267554722146379,Fz+Pz,7106 aut,7106,aut
9.0,5.014097683477434,Fz+Pz,7106 aut,7106,aut
9.5,2.810330974743602,Fz+Pz,7106 aut,7106,aut
10.0,2.2415278697842926,Fz+Pz,7106 aut,7106,aut
10.5,1.89479502289415,Fz+Pz,7106 aut,7106,aut
11.0,1.7404213052675384,Fz+Pz,7106 aut,7106,aut
11.5,1.5395460057396604,Fz+Pz,7106 aut,7106,aut
12.0,1.5875173409473233,Fz+Pz,7106 aut,7106,aut
12.5,3.495753533096334,Fz+Pz,7106 aut,7106,aut
13.0,1.9225006247793344,Fz+Pz,7106 aut,7106,aut
13.5,1.1790258207164643,Fz+Pz,7106 aut,7106,aut
14.0,1.1515383887100445,Fz+Pz,7106 aut,7106,aut
14.5,1.2069826403294968,Fz+Pz,7106 aut,7106,aut
15.0,1.226963780792523,Fz+Pz,7106 aut,7106,aut
15.5,1.3239070341408552,Fz+Pz,7106 aut,7106,aut
16.0,1.4849952065787486,Fz+Pz,7106 aut,7106,aut
16.5,1.4188583792496061,Fz+Pz,7106 aut,7106,aut
17.0,1.27881861432636,Fz+Pz,7106 aut,7106,aut
17.5,1.1941085993902358,Fz+Pz,7106 aut,7106,aut
18.0,1.320556234176451,Fz+Pz,7106 aut,7106,aut
18.5,2.7684810924476606,Fz+Pz,7106 aut,7106,aut
19.0,1.465256825468198,Fz+Pz,7106 aut,7106,aut
19.5,0.8857889821419954,Fz+Pz,7106 aut,7106,aut
20.0,0.8203253528318666,Fz+Pz,7106 aut,7106,aut
20.5,0.7338196089796509,Fz+Pz,7106 aut,7106,aut
21.0,0.7054646471443751,Fz+Pz,7106 aut,7106,aut
21.5,0.6795472413396263,Fz+Pz,7106 aut,7106,aut
22.0,0.6590158430202177,Fz+Pz,7106 aut,7106,aut
22.5,0.5856698828489918,Fz+Pz,7106 aut,7106,aut
23.0,0.6310027246774084,Fz+Pz,7106 aut,7106,aut
23.5,0.6619077422376078,Fz+Pz,7106 aut,7106,aut
24.0,0.6532406489508551,Fz+Pz,7106 aut,7106,aut
24.5,0.9578762775607272,Fz+Pz,7106 aut,7106,aut
25.0,0.6863471791068331,Fz+Pz,7106 aut,7106,aut
25.5,0.5550369475309074,Fz+Pz,7106 aut,7106,aut
26.0,0.6146903386149114,Fz+Pz,7106 aut,7106,aut
26.5,0.53582662149132,Fz+Pz,7106 aut,7106,aut
27.0,0.5124085309199812,Fz+Pz,7106 aut,7106,aut
27.5,0.4702284702113057,Fz+Pz,7106 aut,7106,aut
28.0,0.4695097287188814,Fz+Pz,7106 aut,7106,aut
28.5,0.4797283892389653,Fz+Pz,7106 aut,7106,aut
29.0,0.4531064613258772,Fz+Pz,7106 aut,7106,aut
29.5,0.4624523567137554,Fz+Pz,7106 aut,7106,aut
30.0,0.44363539191066187,Fz+Pz,7106 aut,7106,aut
30.5,0.448021631724197,Fz+Pz,7106 aut,7106,aut
31.0,0.4439575101487064,Fz+Pz,7106 aut,7106,aut
31.5,0.454502432581527,Fz+Pz,7106 aut,7106,aut
32.0,0.4819406938538259,Fz+Pz,7106 aut,7106,aut
32.5,0.4385024464887646,Fz+Pz,7106 aut,7106,aut
33.0,0.4042688133636692,Fz+Pz,7106 aut,7106,aut
33.5,0.3988059759142059,Fz+Pz,7106 aut,7106,aut
34.0,0.3907115620349828,Fz+Pz,7106 aut,7106,aut
34.5,0.37631924367359026,Fz+Pz,7106 aut,7106,aut
35.0,0.37830155481696165,Fz+Pz,7106 aut,7106,aut
35.5,0.42192684505256506,Fz+Pz,7106 aut,7106,aut
36.0,0.42966688977155665,Fz+Pz,7106 aut,7106,aut
36.5,0.4931802950254478,Fz+Pz,7106 aut,7106,aut
37.0,0.4498249303962776,Fz+Pz,7106 aut,7106,aut
37.5,0.47638111646558634,Fz+Pz,7106 aut,7106,aut
38.0,0.5878848105820323,Fz+Pz,7106 aut,7106,aut
38.5,0.42302475550631924,Fz+Pz,7106 aut,7106,aut
39.0,0.43010694442959596,Fz+Pz,7106 aut,7106,aut
39.5,0.4009654793946494,Fz+Pz,7106 aut,7106,aut
40.0,0.370925010271746,Fz+Pz,7106 aut,7106,aut
